Date,Time,Temperature,Pressure
06/10/2015,35901.312,37,65535
06/10/2015,35902.312,37,65535
06/10/2015,35903.312,37,65535
06/10/2015,35904.312,37,65535
06/10/2015,35905.312,37,65535
06/10/2015,35906.312,37,65535
06/10/2015,35907.312,39,65535
06/10/2015,35908.312,39,65535
06/10/2015,35909.312,39,65535
06/10/2015,35910.312,39,65535
06/10/2015,35911.312,39,65535
06/10/2015,35912.312,39,65535
06/10/2015,35913.312,39,65535
06/10/2015,35914.312,39,65535
06/10/2015,35915.312,37,65535
06/10/2015,35916.312,37,65535
06/10/2015,35917.312,37,65535
06/10/2015,35918.312,37,65535
06/10/2015,35919.312,37,65535
06/10/2015,35920.312,37,65535
06/10/2015,35921.312,37,65535
06/10/2015,35922.312,37,65535
06/10/2015,35923.312,37,65535
06/10/2015,35924.312,37,65535
06/10/2015,35925.312,37,65535
06/10/2015,35926.312,37,65535
06/10/2015,35927.312,37,65535
06/10/2015,35928.312,37,65535
06/10/2015,35929.312,37,65535
06/10/2015,35930.312,37,65535
06/10/2015,35931.312,38,65535
06/10/2015,35932.312,38,65535
06/10/2015,35933.312,38,65535
06/10/2015,35934.312,38,65535
06/10/2015,35935.312,38,65535
06/10/2015,35936.312,38,65535
06/10/2015,35937.312,38,65535
06/10/2015,35938.312,38,65535
06/10/2015,35939.312,38,65535
06/10/2015,35940.312,38,65535
06/10/2015,35941.312,38,65535
06/10/2015,35942.312,38,65535
06/10/2015,35943.312,38,65535
06/10/2015,35944.312,38,65535
06/10/2015,35945.312,38,65535
06/10/2015,35946.312,38,65535
06/10/2015,35947.312,37,65535
06/10/2015,35948.312,37,65535
06/10/2015,35949.312,37,65535
06/10/2015,35950.312,37,65535
06/10/2015,35951.312,37,65535
06/10/2015,35952.312,37,65535
06/10/2015,35953.312,37,65535
06/10/2015,35954.312,37,65535
06/10/2015,35955.312,38,65535
06/10/2015,35956.312,38,65535
06/10/2015,35957.312,38,65535
06/10/2015,35958.312,38,65535
06/10/2015,35959.312,38,65535
06/10/2015,40000.312,38,65535
06/10/2015,40001.312,38,65535
06/10/2015,40002.312,38,65535
06/10/2015,40003.312,37,65535
06/10/2015,40004.312,37,65535
06/10/2015,40005.312,37,65535
06/10/2015,40006.312,37,65535
06/10/2015,40007.312,37,65535
06/10/2015,40008.312,37,65535
06/10/2015,40009.312,37,65535
06/10/2015,40010.312,37,65535
06/10/2015,40011.312,38,65535
06/10/2015,40012.312,38,65535
06/10/2015,40013.312,38,65535
06/10/2015,40014.312,38,65535
06/10/2015,40015.312,38,65535
06/10/2015,40016.312,38,65535
06/10/2015,40017.312,38,65535
06/10/2015,40018.312,38,65535
06/10/2015,40019.312,37,65535
06/10/2015,40020.312,37,65535
06/10/2015,40021.312,37,65535
06/10/2015,40022.312,37,65535
06/10/2015,40023.312,37,65535
06/10/2015,40024.312,37,65535
06/10/2015,40025.312,37,65535
06/10/2015,40026.312,37,65535
06/10/2015,40027.312,38,65535
06/10/2015,40028.312,38,65535
06/10/2015,40029.312,38,65535
06/10/2015,40030.312,38,65535
06/10/2015,40031.312,38,65535
06/10/2015,40032.312,38,65535
06/10/2015,40033.312,38,65535
06/10/2015,40034.312,38,65535
06/10/2015,40035.312,38,65535
06/10/2015,40036.312,38,65535
06/10/2015,40037.312,38,65535
06/10/2015,40038.312,38,65535
06/10/2015,40039.312,38,65535
06/10/2015,40040.312,38,65535
06/10/2015,40041.312,38,65535
06/10/2015,40042.312,38,65535
06/10/2015,40043.312,38,65535
06/10/2015,40044.312,38,65535
06/10/2015,40045.312,38,65535
06/10/2015,40046.312,38,65535
06/10/2015,40047.312,38,65535
06/10/2015,40048.312,38,65535
06/10/2015,40049.312,38,65535
06/10/2015,40050.312,38,65535
06/10/2015,40051.312,37,65535
06/10/2015,40052.312,37,65535
06/10/2015,40053.312,37,65535
06/10/2015,40054.312,37,65535
06/10/2015,40055.312,37,65535
06/10/2015,40056.312,37,65535
06/10/2015,40057.312,37,65535
06/10/2015,40058.312,37,65535
06/10/2015,40059.312,38,65535
06/10/2015,40100.312,38,65535
06/10/2015,40101.312,38,65535
06/10/2015,40102.312,38,65535
06/10/2015,40103.312,38,65535
06/10/2015,40104.312,38,65535
06/10/2015,40105.312,38,65535
06/10/2015,40106.312,38,65535
06/10/2015,40107.312,38,65535
06/10/2015,40108.312,38,65535
06/10/2015,40109.312,38,65535
06/10/2015,40110.312,38,65535
06/10/2015,40111.312,38,65535
06/10/2015,40112.312,38,65535
06/10/2015,40113.312,38,65535
06/10/2015,40114.312,38,65535
06/10/2015,40115.312,38,65535
06/10/2015,40116.312,38,65535
06/10/2015,40117.312,38,65535
06/10/2015,40118.312,38,65535
06/10/2015,40119.312,38,65535
06/10/2015,40120.312,38,65535
06/10/2015,40121.312,38,65535
06/10/2015,40122.312,38,65535
06/10/2015,40123.312,38,65535
06/10/2015,40124.312,38,65535
06/10/2015,40125.312,38,65535
06/10/2015,40126.312,38,65535
06/10/2015,40127.312,38,65535
06/10/2015,40128.312,38,65535
06/10/2015,40129.312,38,65535
06/10/2015,40130.312,38,65535
06/10/2015,40131.312,38,65535
06/10/2015,40132.312,38,65535
06/10/2015,40133.312,38,65535
06/10/2015,40134.312,38,65535
06/10/2015,40135.312,38,65535
06/10/2015,40136.312,38,65535
06/10/2015,40137.312,38,65535
06/10/2015,40138.312,38,65535
06/10/2015,40139.312,38,65535
06/10/2015,40140.312,38,65535
06/10/2015,40141.312,38,65535
06/10/2015,40142.312,38,65535
06/10/2015,40143.312,38,65535
06/10/2015,40144.312,38,65535
06/10/2015,40145.312,38,65535
06/10/2015,40146.312,38,65535
06/10/2015,40147.312,38,65535
06/10/2015,40148.312,38,65535
06/10/2015,40149.312,38,65535
06/10/2015,40150.312,38,65535
06/10/2015,40151.312,38,65535
06/10/2015,40152.312,38,65535
06/10/2015,40153.312,38,65535
06/10/2015,40154.312,38,65535
06/10/2015,40155.312,38,65535
06/10/2015,40156.312,38,65535
06/10/2015,40157.312,38,65535
06/10/2015,40158.312,38,65535
06/10/2015,40159.312,38,65535
06/10/2015,40200.312,38,65535
06/10/2015,40201.312,38,65535
06/10/2015,40202.312,38,65535
06/10/2015,40203.312,38,65535
06/10/2015,40204.312,38,65535
06/10/2015,40205.312,38,65535
06/10/2015,40206.312,38,65535
06/10/2015,40207.312,38,65535
06/10/2015,40208.312,38,65535
06/10/2015,40209.312,38,65535
06/10/2015,40210.312,38,65535
06/10/2015,40211.312,38,65535
06/10/2015,40212.312,38,65535
06/10/2015,40213.312,38,65535
06/10/2015,40214.312,38,65535
06/10/2015,40215.312,38,65535
06/10/2015,40216.312,38,65535
06/10/2015,40217.312,38,65535
06/10/2015,40218.312,38,65535
06/10/2015,40219.312,37,65535
06/10/2015,40220.312,37,65535
06/10/2015,40221.312,37,65535
06/10/2015,40222.312,37,65535
06/10/2015,40223.312,37,65535
06/10/2015,40224.312,37,65535
06/10/2015,40225.312,37,65535
06/10/2015,40226.312,37,65535
06/10/2015,40227.312,38,65535
06/10/2015,40228.312,38,65535
06/10/2015,40229.312,38,65535
06/10/2015,40230.312,38,65535
06/10/2015,40231.312,38,65535
06/10/2015,40232.312,38,65535
06/10/2015,40233.312,38,65535
06/10/2015,40234.312,38,65535
06/10/2015,40235.312,38,65535
06/10/2015,40236.312,38,65535
06/10/2015,40237.312,38,65535
06/10/2015,40238.312,38,65535
06/10/2015,40239.312,38,65535
06/10/2015,40240.312,38,65535
06/10/2015,40241.312,38,65535
06/10/2015,40242.312,38,65535
06/10/2015,40243.312,38,65535
06/10/2015,40244.312,38,65535
06/10/2015,40245.312,38,65535
06/10/2015,40246.312,38,65535
06/10/2015,40247.312,38,65535
06/10/2015,40248.312,38,65535
06/10/2015,40249.312,38,65535
06/10/2015,40250.312,38,65535
06/10/2015,40251.312,37,65535
06/10/2015,40252.312,37,65535
06/10/2015,40253.312,37,65535
06/10/2015,40254.312,37,65535
06/10/2015,40255.312,37,65535
06/10/2015,40256.312,37,65535
06/10/2015,40257.312,37,65535
06/10/2015,40258.312,37,65535
06/10/2015,40259.312,38,65535
06/10/2015,40300.312,38,65535
06/10/2015,40301.312,38,65535
06/10/2015,40302.312,38,65535
06/10/2015,40303.312,38,65535
06/10/2015,40304.312,38,65535
06/10/2015,40305.312,38,65535
06/10/2015,40306.312,38,65535
06/10/2015,40307.312,38,65535
06/10/2015,40308.312,38,65535
06/10/2015,40309.312,38,65535
06/10/2015,40310.312,38,65535
06/10/2015,40311.312,38,65535
06/10/2015,40312.312,38,65535
06/10/2015,40313.312,38,65535
06/10/2015,40314.312,38,65535
06/10/2015,40315.312,38,65535
06/10/2015,40316.312,38,65535
06/10/2015,40317.312,38,65535
06/10/2015,40318.312,38,65535
06/10/2015,40319.312,38,65535
06/10/2015,40320.312,38,65535
06/10/2015,40321.312,38,65535
06/10/2015,40322.312,38,65535
06/10/2015,40323.312,37,65535
06/10/2015,40324.312,37,65535
06/10/2015,40325.312,37,65535
06/10/2015,40326.312,37,65535
06/10/2015,40327.312,37,65535
06/10/2015,40328.312,37,65535
06/10/2015,40329.312,37,65535
06/10/2015,40330.312,37,65535
06/10/2015,40331.312,38,65535
06/10/2015,40332.312,38,65535
06/10/2015,40333.312,38,65535
06/10/2015,40334.312,38,65535
06/10/2015,40335.312,38,65535
06/10/2015,40336.312,38,65535
06/10/2015,40337.312,38,65535
06/10/2015,40338.312,38,65535
06/10/2015,40339.312,38,65535
06/10/2015,40340.312,38,65535
06/10/2015,40341.312,38,65535
06/10/2015,40342.312,38,65535
06/10/2015,40343.312,38,65535
06/10/2015,40344.312,38,65535
06/10/2015,40345.312,38,65535
06/10/2015,40346.312,38,65535
06/10/2015,40347.312,38,65535
06/10/2015,40348.312,38,65535
06/10/2015,40349.312,38,65535
06/10/2015,40350.312,38,65535
06/10/2015,40351.312,38,65535
06/10/2015,40352.312,38,65535
06/10/2015,40353.312,38,65535
06/10/2015,40354.312,38,65535
06/10/2015,40355.312,37,65535
06/10/2015,40356.312,37,65535
06/10/2015,40357.312,37,65535
06/10/2015,40358.312,37,65535
06/10/2015,40359.312,37,65535
06/10/2015,40400.312,37,65535
06/10/2015,40401.312,37,65535
06/10/2015,40402.312,37,65535
06/10/2015,40403.312,38,65535
06/10/2015,40404.312,38,65535
06/10/2015,40405.312,38,65535
06/10/2015,40406.312,38,65535
06/10/2015,40407.312,38,65535
06/10/2015,40408.312,38,65535
06/10/2015,40409.312,38,65535
06/10/2015,40410.312,38,65535
06/10/2015,40411.312,37,65535
06/10/2015,40412.312,37,65535
06/10/2015,40413.312,37,65535
06/10/2015,40414.312,37,65535
06/10/2015,40415.312,37,65535
06/10/2015,40416.312,37,65535
06/10/2015,40417.312,37,65535
06/10/2015,40418.312,37,65535
06/10/2015,40419.312,38,65535
06/10/2015,40420.312,38,65535
06/10/2015,40421.312,38,65535
06/10/2015,40422.312,38,65535
06/10/2015,40423.312,38,65535
06/10/2015,40424.312,38,65535
06/10/2015,40425.312,38,65535
06/10/2015,40426.312,38,65535
06/10/2015,40427.312,38,65535
06/10/2015,40428.312,38,65535
06/10/2015,40429.312,38,65535
06/10/2015,40430.312,38,65535
06/10/2015,40431.312,38,65535
06/10/2015,40432.312,38,65535
06/10/2015,40433.312,38,65535
06/10/2015,40434.312,38,65535
06/10/2015,40435.312,37,65535
06/10/2015,40436.312,37,65535
06/10/2015,40437.312,37,65535
06/10/2015,40438.312,37,65535
06/10/2015,40439.312,37,65535
06/10/2015,40440.312,37,65535
06/10/2015,40441.312,37,65535
06/10/2015,40442.312,37,65535
06/10/2015,40443.312,37,65535
06/10/2015,40444.312,37,65535
06/10/2015,40445.312,37,65535
06/10/2015,40446.312,37,65535
06/10/2015,40447.312,37,65535
06/10/2015,40448.312,37,65535
06/10/2015,40449.312,37,65535
06/10/2015,40450.312,37,65535
06/10/2015,40451.312,38,65535
06/10/2015,40452.312,38,65535
06/10/2015,40453.312,38,65535
06/10/2015,40454.312,38,65535
06/10/2015,40455.312,38,65535
06/10/2015,40456.312,38,65535
06/10/2015,40457.312,38,65535
06/10/2015,40458.312,38,65535
06/10/2015,40459.312,37,65535
06/10/2015,40500.312,37,65535
06/10/2015,40501.312,37,65535
06/10/2015,40502.312,37,65535
06/10/2015,40503.312,37,65535
06/10/2015,40504.312,37,65535
06/10/2015,40505.312,37,65535
06/10/2015,40506.312,37,65535
06/10/2015,40507.312,37,65535
06/10/2015,40508.312,37,65535
06/10/2015,40509.312,37,65535
06/10/2015,40510.312,37,65535
06/10/2015,40511.312,37,65535
06/10/2015,40512.312,37,65535
06/10/2015,40513.312,37,65535
06/10/2015,40514.312,37,65535
06/10/2015,40515.312,38,65535
06/10/2015,40516.312,38,65535
06/10/2015,40517.312,38,65535
06/10/2015,40518.312,38,65535
06/10/2015,40519.312,38,65535
06/10/2015,40520.312,38,65535
06/10/2015,40521.312,38,65535
06/10/2015,40522.312,38,65535
06/10/2015,40523.312,37,65535
06/10/2015,40524.312,37,65535
06/10/2015,40525.312,37,65535
06/10/2015,40526.312,37,65535
06/10/2015,40527.312,37,65535
06/10/2015,40528.312,37,65535
06/10/2015,40529.312,37,65535
06/10/2015,40530.312,37,65535
06/10/2015,40531.312,38,65535
06/10/2015,40532.312,38,65535
06/10/2015,40533.312,38,65535
06/10/2015,40534.312,38,65535
06/10/2015,40535.312,38,65535
06/10/2015,40536.312,38,65535
06/10/2015,40537.312,38,65535
06/10/2015,40538.312,38,65535
06/10/2015,40539.312,37,65535
06/10/2015,40540.312,37,65535
06/10/2015,40541.312,37,65535
06/10/2015,40542.312,37,65535
06/10/2015,40543.312,37,65535
06/10/2015,40544.312,37,65535
06/10/2015,40545.312,37,65535
06/10/2015,40546.312,37,65535
06/10/2015,40547.312,37,65535
06/10/2015,40548.312,37,65535
06/10/2015,40549.312,37,65535
06/10/2015,40550.312,37,65535
06/10/2015,40551.312,37,65535
06/10/2015,40552.312,37,65535
06/10/2015,40553.312,37,65535
06/10/2015,40554.312,37,65535
06/10/2015,40555.312,37,65535
06/10/2015,40556.312,37,65535
06/10/2015,40557.312,37,65535
06/10/2015,40558.312,37,65535
06/10/2015,40559.312,37,65535
06/10/2015,40600.312,37,65535
06/10/2015,40601.312,37,65535
06/10/2015,40602.312,37,65535
06/10/2015,40603.312,37,65535
06/10/2015,40604.312,37,65535
06/10/2015,40605.312,37,65535
06/10/2015,40606.312,37,65535
06/10/2015,40607.312,37,65535
06/10/2015,40608.312,37,65535
06/10/2015,40609.312,37,65535
06/10/2015,40610.312,37,65535
06/10/2015,40611.312,38,65535
06/10/2015,40612.312,38,65535
06/10/2015,40613.312,38,65535
06/10/2015,40614.312,38,65535
06/10/2015,40615.312,38,65535
06/10/2015,40616.312,38,65535
06/10/2015,40617.312,38,65535
06/10/2015,40618.312,38,65535
06/10/2015,40619.312,37,65535
06/10/2015,40620.312,37,65535
06/10/2015,40621.312,37,65535
06/10/2015,40622.312,37,65535
06/10/2015,40623.312,37,65535
06/10/2015,40624.312,37,65535
06/10/2015,40625.312,37,65535
06/10/2015,40626.312,37,65535
06/10/2015,40627.312,37,65535
06/10/2015,40628.312,37,65535
06/10/2015,40629.312,37,65535
06/10/2015,40630.312,37,65535
06/10/2015,40631.312,37,65535
06/10/2015,40632.312,37,65535
06/10/2015,40633.312,37,65535
06/10/2015,40634.312,37,65535
06/10/2015,40635.312,38,65535
06/10/2015,40636.312,38,65535
06/10/2015,40637.312,38,65535
06/10/2015,40638.312,38,65535
06/10/2015,40639.312,38,65535
06/10/2015,40640.312,38,65535
06/10/2015,40641.312,38,65535
06/10/2015,40642.312,38,65535
06/10/2015,40643.312,38,65535
06/10/2015,40644.312,38,65535
06/10/2015,40645.312,38,65535
06/10/2015,40646.312,38,65535
06/10/2015,40647.312,38,65535
06/10/2015,40648.312,38,65535
06/10/2015,40649.312,38,65535
06/10/2015,40650.312,38,65535
06/10/2015,40651.312,37,65535
06/10/2015,40652.312,37,65535
06/10/2015,40653.312,37,65535
06/10/2015,40654.312,37,65535
06/10/2015,40655.312,37,65535
06/10/2015,40656.312,37,65535
06/10/2015,40657.312,37,65535
06/10/2015,40658.312,37,65535
06/10/2015,40659.312,37,65535
06/10/2015,40700.312,37,65535
06/10/2015,40701.312,37,65535
06/10/2015,40702.312,37,65535
06/10/2015,40703.312,37,65535
06/10/2015,40704.312,37,65535
06/10/2015,40705.312,37,65535
06/10/2015,40706.312,37,65535
06/10/2015,40707.312,37,65535
06/10/2015,40708.312,37,65535
06/10/2015,40709.312,37,65535
06/10/2015,40710.312,37,65535
06/10/2015,40711.312,37,65535
06/10/2015,40712.312,37,65535
06/10/2015,40713.312,37,65535
06/10/2015,40714.312,37,65535
06/10/2015,40715.312,37,65535
06/10/2015,40716.312,37,65535
06/10/2015,40717.312,37,65535
06/10/2015,40718.312,37,65535
06/10/2015,40719.312,37,65535
06/10/2015,40720.312,37,65535
06/10/2015,40721.312,37,65535
06/10/2015,40722.312,37,65535
06/10/2015,40723.312,38,65535
06/10/2015,40724.312,38,65535
06/10/2015,40725.312,38,65535
06/10/2015,40726.312,38,65535
06/10/2015,40727.312,38,65535
06/10/2015,40728.312,38,65535
06/10/2015,40729.312,38,65535
06/10/2015,40730.312,38,65535
06/10/2015,40731.312,38,65535
06/10/2015,40732.312,38,65535
06/10/2015,40733.312,38,65535
06/10/2015,40734.312,38,65535
06/10/2015,40735.312,38,65535
06/10/2015,40736.312,38,65535
06/10/2015,40737.312,38,65535
06/10/2015,40738.312,38,65535
06/10/2015,40739.312,37,65535
06/10/2015,40740.312,37,65535
06/10/2015,40741.312,37,65535
06/10/2015,40742.312,37,65535
06/10/2015,40743.312,37,65535
06/10/2015,40744.312,37,65535
06/10/2015,40745.312,37,65535
06/10/2015,40746.312,37,65535
06/10/2015,40747.312,38,65535
06/10/2015,40748.312,38,65535
06/10/2015,40749.312,38,65535
06/10/2015,40750.312,38,65535
06/10/2015,40751.312,38,65535
06/10/2015,40752.312,38,65535
06/10/2015,40753.312,38,65535
06/10/2015,40754.312,38,65535
06/10/2015,40755.312,37,65535
06/10/2015,40756.312,37,65535
06/10/2015,40757.312,37,65535
06/10/2015,40758.312,37,65535
06/10/2015,40759.312,37,65535
06/10/2015,40800.312,37,65535
06/10/2015,40801.312,37,65535
06/10/2015,40802.312,37,65535
06/10/2015,40803.312,37,65535
06/10/2015,40804.312,37,65535
06/10/2015,40805.312,37,65535
06/10/2015,40806.312,37,65535
06/10/2015,40807.312,37,65535
06/10/2015,40808.312,37,65535
06/10/2015,40809.312,37,65535
06/10/2015,40810.312,37,65535
06/10/2015,40811.312,38,65535
06/10/2015,40812.312,38,65535
06/10/2015,40813.312,38,65535
06/10/2015,40814.312,38,65535
06/10/2015,40815.312,38,65535
06/10/2015,40816.312,38,65535
06/10/2015,40817.312,38,65535
06/10/2015,40818.312,38,65535
06/10/2015,40819.312,37,65535
06/10/2015,40820.312,37,65535
06/10/2015,40821.312,37,65535
06/10/2015,40822.312,37,65535
06/10/2015,40823.312,37,65535
06/10/2015,40824.312,37,65535
06/10/2015,40825.312,37,65535
06/10/2015,40826.312,37,65535
06/10/2015,40827.312,37,65535
06/10/2015,40828.312,37,65535
06/10/2015,40829.312,37,65535
06/10/2015,40830.312,37,65535
06/10/2015,40831.312,37,65535
06/10/2015,40832.312,37,65535
06/10/2015,40833.312,37,65535
06/10/2015,40834.312,37,65535
06/10/2015,40835.312,37,65535
06/10/2015,40836.312,37,65535
06/10/2015,40837.312,37,65535
06/10/2015,40838.312,37,65535
06/10/2015,40839.312,37,65535
06/10/2015,40840.312,37,65535
06/10/2015,40841.312,37,65535
06/10/2015,40842.312,37,65535
06/10/2015,40843.312,38,65535
06/10/2015,40844.312,38,65535
06/10/2015,40845.312,38,65535
06/10/2015,40846.312,38,65535
06/10/2015,40847.312,38,65535
06/10/2015,40848.312,38,65535
06/10/2015,40849.312,38,65535
06/10/2015,40850.312,38,65535
06/10/2015,40851.312,38,65535
06/10/2015,40852.312,38,65535
06/10/2015,40853.312,38,65535
06/10/2015,40854.312,38,65535
06/10/2015,40855.312,38,65535
06/10/2015,40856.312,38,65535
06/10/2015,40857.312,38,65535
06/10/2015,40858.312,38,65535
06/10/2015,40859.312,38,65535
06/10/2015,40900.312,38,65535
06/10/2015,40901.312,38,65535
06/10/2015,40902.312,38,65535
06/10/2015,40903.312,38,65535
06/10/2015,40904.312,38,65535
06/10/2015,40905.312,38,65535
06/10/2015,40906.312,38,65535
06/10/2015,40907.312,37,65535
06/10/2015,40908.312,37,65535
06/10/2015,40909.312,37,65535
06/10/2015,40910.312,37,65535
06/10/2015,40911.312,37,65535
06/10/2015,40912.312,37,65535
06/10/2015,40913.312,37,65535
06/10/2015,40914.312,37,65535
06/10/2015,40915.312,38,65535
06/10/2015,40916.312,38,65535
06/10/2015,40917.312,38,65535
06/10/2015,40918.312,38,65535
06/10/2015,40919.312,38,65535
06/10/2015,40920.312,38,65535
06/10/2015,40921.312,38,65535
06/10/2015,40922.312,38,65535
06/10/2015,40923.312,38,65535
06/10/2015,40924.312,38,65535
06/10/2015,40925.312,38,65535
06/10/2015,40926.312,38,65535
06/10/2015,40927.312,38,65535
06/10/2015,40928.312,38,65535
06/10/2015,40929.312,38,65535
06/10/2015,40930.312,38,65535
06/10/2015,40931.312,38,65535
06/10/2015,40932.312,38,65535
06/10/2015,40933.312,38,65535
06/10/2015,40934.312,38,65535
06/10/2015,40935.312,38,65535
06/10/2015,40936.312,38,65535
06/10/2015,40937.312,38,65535
06/10/2015,40938.312,38,65535
06/10/2015,40939.312,37,65535
06/10/2015,40940.312,37,65535
06/10/2015,40941.312,37,65535
06/10/2015,40942.312,37,65535
06/10/2015,40943.312,37,65535
06/10/2015,40944.312,37,65535
06/10/2015,40945.312,37,65535
06/10/2015,40946.312,37,65535
06/10/2015,40947.312,37,65535
06/10/2015,40948.312,37,65535
06/10/2015,40949.312,37,65535
06/10/2015,40950.312,37,65535
06/10/2015,40951.312,37,65535
06/10/2015,40952.312,37,65535
06/10/2015,40953.312,37,65535
06/10/2015,40954.312,37,65535
06/10/2015,40955.312,37,65535
06/10/2015,40956.312,37,65535
06/10/2015,40957.312,37,65535
06/10/2015,40958.312,37,65535
06/10/2015,40959.312,37,65535
06/10/2015,41000.312,37,65535
06/10/2015,41001.312,37,65535
06/10/2015,41002.312,37,65535
06/10/2015,41003.312,38,65535
06/10/2015,41004.312,38,65535
06/10/2015,41005.312,38,65535
06/10/2015,41006.312,38,65535
06/10/2015,41007.312,38,65535
06/10/2015,41008.312,38,65535
06/10/2015,41009.312,38,65535
06/10/2015,41010.312,38,65535
06/10/2015,41011.312,38,65535
06/10/2015,41012.312,38,65535
06/10/2015,41013.312,38,65535
06/10/2015,41014.312,38,65535
06/10/2015,41015.312,38,65535
06/10/2015,41016.312,38,65535
06/10/2015,41017.312,38,65535
06/10/2015,41018.312,38,65535
06/10/2015,41019.312,37,65535
06/10/2015,41020.312,37,65535
06/10/2015,41021.312,37,65535
06/10/2015,41022.312,37,65535
06/10/2015,41023.312,37,65535
06/10/2015,41024.312,37,65535
06/10/2015,41025.312,37,65535
06/10/2015,41026.312,37,65535
06/10/2015,41027.312,38,65535
06/10/2015,41028.312,38,65535
06/10/2015,41029.312,38,65535
06/10/2015,41030.312,38,65535
06/10/2015,41031.312,38,65535
06/10/2015,41032.312,38,65535
06/10/2015,41033.312,38,65535
06/10/2015,41034.312,38,65535
06/10/2015,41035.312,37,65535
06/10/2015,41036.312,37,65535
06/10/2015,41037.312,37,65535
06/10/2015,41038.312,37,65535
06/10/2015,41039.312,37,65535
06/10/2015,41040.312,37,65535
06/10/2015,41041.312,37,65535
06/10/2015,41042.312,37,65535
06/10/2015,41043.312,37,65535
06/10/2015,41044.312,37,65535
06/10/2015,41045.312,37,65535
06/10/2015,41046.312,37,65535
06/10/2015,41047.312,37,65535
06/10/2015,41048.312,37,65535
06/10/2015,41049.312,37,65535
06/10/2015,41050.312,37,65535
06/10/2015,41051.312,37,65535
06/10/2015,41052.312,37,65535
06/10/2015,41053.312,37,65535
06/10/2015,41054.312,37,65535
06/10/2015,41055.312,37,65535
06/10/2015,41056.312,37,65535
06/10/2015,41057.312,37,65535
06/10/2015,41058.312,37,65535
06/10/2015,41059.312,38,65535
06/10/2015,41100.312,38,65535
06/10/2015,41101.312,38,65535
06/10/2015,41102.312,38,65535
06/10/2015,41103.312,38,65535
06/10/2015,41104.312,38,65535
06/10/2015,41105.312,38,65535
06/10/2015,41106.312,38,65535
06/10/2015,41107.312,37,65535
06/10/2015,41108.312,37,65535
06/10/2015,41109.312,37,65535
06/10/2015,41110.312,37,65535
06/10/2015,41111.312,37,65535
06/10/2015,41112.312,37,65535
06/10/2015,41113.312,37,65535
06/10/2015,41114.312,37,65535
06/10/2015,41115.312,38,65535
06/10/2015,41116.312,38,65535
06/10/2015,41117.312,38,65535
06/10/2015,41118.312,38,65535
06/10/2015,41119.312,38,65535
06/10/2015,41120.312,38,65535
06/10/2015,41121.312,38,65535
06/10/2015,41122.312,38,65535
06/10/2015,41123.312,37,65535
06/10/2015,41124.312,37,65535
06/10/2015,41125.312,37,65535
06/10/2015,41126.312,37,65535
06/10/2015,41127.312,37,65535
06/10/2015,41128.312,37,65535
06/10/2015,41129.312,37,65535
06/10/2015,41130.312,37,65535
06/10/2015,41131.312,38,65535
06/10/2015,41132.312,38,65535
06/10/2015,41133.312,38,65535
06/10/2015,41134.312,38,65535
06/10/2015,41135.312,38,65535
06/10/2015,41136.312,38,65535
06/10/2015,41137.312,38,65535
06/10/2015,41138.312,38,65535
06/10/2015,41139.312,37,65535
06/10/2015,41140.312,37,65535
06/10/2015,41141.312,37,65535
06/10/2015,41142.312,37,65535
06/10/2015,41143.312,37,65535
06/10/2015,41144.312,37,65535
06/10/2015,41145.312,37,65535
06/10/2015,41146.312,37,65535
06/10/2015,41147.312,37,65535
06/10/2015,41148.312,37,65535
06/10/2015,41149.312,37,65535
06/10/2015,41150.312,37,65535
06/10/2015,41151.312,37,65535
06/10/2015,41152.312,37,65535
06/10/2015,41153.312,37,65535
06/10/2015,41154.312,37,65535
06/10/2015,41155.312,38,65535
06/10/2015,41156.312,38,65535
06/10/2015,41157.312,38,65535
06/10/2015,41158.312,38,65535
06/10/2015,41159.312,38,65535
06/10/2015,41200.312,38,65535
06/10/2015,41201.312,38,65535
06/10/2015,41202.312,38,65535
06/10/2015,41203.312,37,65535
06/10/2015,41204.312,37,65535
06/10/2015,41205.312,37,65535
06/10/2015,41206.312,37,65535
06/10/2015,41207.312,37,65535
06/10/2015,41208.312,37,65535
06/10/2015,41209.312,37,65535
06/10/2015,41210.312,37,65535
06/10/2015,41211.312,37,65535
06/10/2015,41212.312,37,65535
06/10/2015,41213.312,37,65535
06/10/2015,41214.312,37,65535
06/10/2015,41215.312,37,65535
06/10/2015,41216.312,37,65535
06/10/2015,41217.312,37,65535
06/10/2015,41218.312,37,65535
06/10/2015,41219.312,38,65535
06/10/2015,41220.312,38,65535
06/10/2015,41221.312,38,65535
06/10/2015,41222.312,38,65535
06/10/2015,41223.312,38,65535
06/10/2015,41224.312,38,65535
06/10/2015,41225.312,38,65535
06/10/2015,41226.312,38,65535
06/10/2015,41227.312,37,65535
06/10/2015,41228.312,37,65535
06/10/2015,41229.312,37,65535
06/10/2015,41230.312,37,65535
06/10/2015,41231.312,37,65535
06/10/2015,41232.312,37,65535
06/10/2015,41233.312,37,65535
06/10/2015,41234.312,37,65535
06/10/2015,41235.312,37,65535
06/10/2015,41236.312,37,65535
06/10/2015,41237.312,37,65535
06/10/2015,41238.312,37,65535
06/10/2015,41239.312,37,65535
06/10/2015,41240.312,37,65535
06/10/2015,41241.312,37,65535
06/10/2015,41242.312,37,65535
